"","PROBEID","SYMBOL","ENTREZID","GENENAME","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"22","1623035_at","NaPi-T","36651","Na[+]-dependent inorganic phosphate cotransporter","1623035_at",-0.295139145333334,2.69413420986667,-1.63573529503106,0.127413968994061,0.19329452191939,-6.25846243471482
"23","1623039_at","chk","35578","chaski","1623039_at",0.341109847666669,8.69762345913333,4.38366156670824,0.000856769004585889,0.00383662375528745,-1.34772636133992
"24","1623041_at","FANCI","35895","Fanconi anemia complementation group I","1623041_at",0.672963125666666,6.06518281846667,5.24224017867048,0.000195989175872321,0.00132567996637065,0.181950336281369
"25","1623065_at","CG13692","33216","uncharacterized protein","1623065_at",0.192582657666667,2.47818881373333,2.21917403149044,0.0461600693566832,0.0843817828367394,-5.33238822305268
"26","1623066_at","Irk3","35131","Inwardly rectifying potassium channel 3","1623066_at",0.574161349333333,2.94038088986667,6.50861321096265,2.67926043222255e-05,0.000313893215423113,2.26278883073298
"27","1623070_a_at","Shaw","33599","Shaker cognate w","1623070_a_at",0.307433171333334,3.02798818633333,4.77012686328988,0.000435750926676012,0.00230328180696375,-0.648494695210357
"28","1623080_at","Ude","42953","Uracil-DNA degrading factor","1623080_at",0.385896881666667,3.95624738373333,1.15603905318739,0.269801364356818,0.354605706608857,-6.87919597811299
"29","1623083_at","CG1698","36006","uncharacterized protein","1623083_at",-0.037773327,5.1481589886,-0.229221304798886,0.822494456215261,0.867852606374191,-7.53505628118068
"30","1623087_at","RhoGEF64C","38578","Rho guanine nucleotide exchange factor at 64C","1623087_at",0.418923186666667,6.24673267306667,4.68448138905389,0.000505346848374496,0.00256324075143685,-0.802042270860365
"31","1623088_at","ntc","38443","nutcracker","1623088_at",0.676311315666667,6.5947562672,6.47690188143797,2.80854860307518e-05,0.00032184930254438,2.2133697857592
"32","1623092_at","Pcp","33985","Pupal cuticle protein","1623092_at",-0.0412238976666659,5.671233688,-0.155242004172111,0.8791693200777,0.912586222374282,-7.55035423357304
"33","1623096_a_at","Tsp68C","117407","Tetraspanin 68C","1623096_a_at",0.458224204333333,3.5514893732,7.15700444534625,1.05240908521889e-05,0.000157462345120191,3.24348714622893
"34","1623101_at","Cbp80","44409","cap binding protein 80","1623101_at",-0.0443961240000004,8.1500025614,-0.245239090738325,0.81034779438902,0.858241418659842,-7.53097468754749
"35","1623103_at","firl","34627","firelighter","1623103_at",-0.195506054666667,5.8015558202,-0.593938000467943,0.563404180563918,0.645145809952952,-7.37571769940592
"36","1623104_at","SMC5","326215","Structural maintenance of chromosomes 5","1623104_at",0.304489973666668,5.2826188106,4.65202630359414,0.000534668327295228,0.00268354198612247,-0.860446972646684
"37","1623109_at","CG4593","31649","uncharacterized protein","1623109_at",-0.174233072999998,9.11340198566667,-2.45248492520263,0.030158399834567,0.0598429090369127,-4.92669077499144
"38","1623121_at","CG5521","43242","uncharacterized protein","1623121_at",-0.281474443,3.55432959393333,-1.92874066549817,0.0773525352931559,0.129061230876895,-5.81211116147826
"39","1623124_at","CG7376","38715","uncharacterized protein","1623124_at",0.235038121000001,7.05999297713333,2.10121677698298,0.0570499364653548,0.100393895998397,-5.53105683138257
"40","1623138_at","pds5","36286","precocious dissociation of sisters 5","1623138_at",-0.331858750000002,10.5608379573333,-3.43402856491963,0.00483805049066441,0.01434152619627,-3.11649318841389
"41","1623154_a_at","CG1271","38364","uncharacterized protein","1623154_a_at",-0.087378203000001,5.30044599066667,-1.09548702487541,0.294457354251086,0.380365314304923,-6.94581134859065
"42","1623160_at","Mmp1","37949","Matrix metalloproteinase 1","1623160_at",-0.221167878666666,9.42933216426667,-0.869441962183461,0.401386562511461,0.491535057350149,-7.16764966332963
"43","1623166_at","CG6071","39308","uncharacterized protein","1623166_at",-0.152234747666667,2.60196860806667,-1.19974670050343,0.253017358960812,0.336610114723676,-6.82932956428851
"44","1623180_a_at","Hr3","36073","Hormone receptor 3","1623180_a_at",-0.827420024333335,7.00516401546667,-1.55958595005864,0.144409224191768,0.213937081545476,-6.36696484241429
"45","1623208_at","Sox100B","45039","Sox100B","1623208_at",0.277765585666668,4.3361602788,2.36181112325344,0.0356163032554289,0.0685613837667005,-5.08617098513228
"46","1623216_s_at","Aldh7A1","40097","Aldehyde dehydrogenase 7 family member A1","1623216_s_at",0.3167005,6.0042273898,1.58027658297674,0.139607355972251,0.208289424765783,-6.33781909714274
"47","1623218_s_at","Alh","40850","Alhambra","1623218_s_at",0.356653667000002,10.3031165539333,4.90140214984815,0.000347876683779143,0.00193694301709128,-0.414812252260148
"48","1623226_at","CG10154","39509","uncharacterized protein","1623226_at",-0.152403649,2.9410099052,-0.246520002217461,0.809378621782583,0.8578261393765,-7.53063650386107
"49","1623234_s_at","Calx","42481","Na/Ca-exchange protein","1623234_s_at",-0.187452470666666,2.50111463973333,-2.60792593995844,0.0226281245560076,0.0477839392798101,-4.64877250261082
"50","1623238_at","CG5618","40241","uncharacterized protein","1623238_at",-2.06498992766667,8.0309439174,-14.1191480232701,6.3442348353396e-09,7.41805532413597e-07,10.9884003584499
"51","1623241_s_at","NT5E-2","246458","Ecto-5'-nucleotidase 2","1623241_s_at",0.691839262333332,5.63581233213333,2.40816738917169,0.0327169394647625,0.0636790245932522,-5.00490323540506
"52","1623254_s_at","smash","40583","smallish","1623254_s_at",0.313651092666666,5.1694567604,1.86697704923698,0.0861109022540593,0.140274570906122,-5.90969108620683
"53","1623256_at","GstE1","37106","Glutathione S transferase E1","1623256_at",0.345160042333333,9.4907664054,3.54470107816625,0.00393871804556591,0.012226679321388,-2.90847369693935
"54","1623267_at","unc79","42310","uncoordinated 79","1623267_at",0.509298117333334,6.60749760293333,3.86664180368603,0.0021760778003983,0.00779781795216509,-2.30476704495353
"55","1623276_at","CG31663","33363","uncharacterized protein","1623276_at",0.461884770666666,6.02526421206667,3.27063743656767,0.00656170638882071,0.0181077858999187,-3.4233867863635
"56","1623284_at","prt","117368","portabella","1623284_at",-0.143036688999999,2.8454804074,-1.09789778355178,0.293444134513502,0.379362462186375,-6.94321503179629
"57","1623291_at","CG31673","35348","uncharacterized protein","1623291_at",0.295163672666668,9.22795542126667,3.23035724279454,0.0070747365710633,0.0191716251972934,-3.49893071607614
"58","1623296_at","CG32625","318128","uncharacterized protein","1623296_at",0.639455534,5.04694785233333,2.51177818179492,0.0270359215427683,0.0551136752411872,-4.82130651910759
"59","1623299_at","Mmp2","35997","Matrix metalloproteinase 2","1623299_at",0.312102078333336,8.82439261253333,2.31829449619063,0.0385611381189389,0.0732035556473181,-5.16192583377779
"60","1623305_at","gny","34409","garnysstan","1623305_at",-0.165326642333333,2.6334454374,-1.95491405364221,0.0738933543039672,0.124336491806866,-5.77024930109913
"61","1623316_at","CG14785","31094","uncharacterized protein","1623316_at",0.131700492333334,3.37453270886667,1.08472660747688,0.299012069957884,0.384670376877359,-6.95734281999416
"62","1623342_at","CG8369","50005","uncharacterized protein","1623342_at",0.00205559666666666,11.4849640006667,0.018443512765977,0.985583229366756,0.991550750513336,-7.56316109364792
"63","1623343_at","CG4049","37860","uncharacterized protein","1623343_at",0.374441347333333,6.46767861126667,2.12470274832718,0.0547056581193159,0.0971328698515011,-5.49189047887386
"64","1623352_at","CG7016","42968","uncharacterized protein","1623352_at",0.207719811000002,4.4536774268,0.992951346509482,0.340018870455692,0.427835621374499,-7.05182823556101
"65","1623356_at","CG11999","40637","uncharacterized protein","1623356_at",4.22876795066667,8.94707321426667,48.1033428136506,2.75745704463862e-15,4.35264594496206e-12,24.4111974710179
"66","1623359_at","stwl","39581","stonewall","1623359_at",0.289906993333333,5.78200003673333,2.77436350127579,0.0166008117960339,0.0370118381638976,-4.34600042191244
"67","1623364_at","CG4250","37599","uncharacterized protein","1623364_at",0.446327553,6.812866395,0.63713811099212,0.535807733168705,0.621082351845691,-7.34789043334376
"68","1623370_at","wek","48785","weckle","1623370_at",0.358712513666667,8.36347852326667,5.90983782634568,6.67649589415324e-05,0.000609744159791264,1.30632321207365
"69","1623372_at","cysu","42100","Curly Su","1623372_at",-0.280210188000003,7.26104865333333,-1.47046731066942,0.166748936401028,0.24037734804477,-6.48951841205631
"70","1623374_a_at","Fim","32721","Fimbrin","1623374_a_at",-0.105378536666667,10.9706582466667,-0.565759541538621,0.58181333260334,0.659764616030439,-7.39287508016498
"71","1623375_at","Cep135","39647","Centrosomal protein 135kDa","1623375_at",0.432739110666668,8.1702202988,4.77294795890665,0.000433636471507967,0.0023008241017658,-0.643451391706757
"72","1623378_at","Oli","35066","Olig family","1623378_at",0.351439878666667,8.99665974473333,4.26028243634775,0.00106732691065466,0.00457198243817744,-1.57415413198694
"73","1623386_s_at","sov","31615","small ovary","1623386_s_at",0.466345734333332,7.98097850326667,3.71559420691491,0.00287162692983692,0.00967526810831926,-2.58758638643012
"74","1623388_at","CG15861","37990","uncharacterized protein","1623388_at",0.423988023666666,4.62687439846667,2.98995050427174,0.0110940989737656,0.0269002077267111,-3.94791041812151
"75","1623394_at","CG42260","37614","uncharacterized protein","1623394_at",0.211892342,3.18264825586667,4.95013532658386,0.000320163066908119,0.001841083428468,-0.328592246238621
"76","1623396_at","CG13875","38024","uncharacterized protein","1623396_at",-0.0630831323333334,4.75494030106667,-0.362034064293328,0.72351955995045,0.784123326729684,-7.49300438186657
"77","1623401_a_at","row","36685","relative of woc","1623401_a_at",-0.161605416,6.643016085,-1.28930738621056,0.221198451060691,0.301106746192952,-6.72264979437002
"78","1623415_at","dl","35047","dorsal","1623415_at",0.160199034000001,3.070174244,1.60371088761719,0.134336403147552,0.202337798061461,-6.30450362141643
"79","1623418_at","Cad96Ca","43026","Cadherin 96Ca","1623418_at",0.00463942166666698,9.1802113074,0.0601496837512756,0.953010470973926,0.965240313399001,-7.56139282528111
"80","1623424_a_at","babo","35900","baboon","1623424_a_at",0.123986838333333,8.06509298226667,0.830003774913753,0.422480431898646,0.512004116508263,-7.20178532309677
"81","1623425_at","Buffy","36251","buffy","1623425_at",-0.0936523566666656,4.74227666686667,-0.723570768969139,0.482972146849301,0.569784404933948,-7.28676806188749
"82","1623429_at","CG11073","37519","uncharacterized protein","1623429_at",-0.218444532999999,4.82735047313333,-2.36343337600842,0.0355107991406649,0.0683999956602069,-5.08333672723352
"83","1623432_s_at","PlexB","43766","Plexin B","1623432_s_at",0.351630392000001,8.53889616573333,3.65836410188376,0.00319139319777743,0.0104841085591918,-2.69496948985793
"84","1623441_at","ph-p","31181","polyhomeotic proximal","1623441_at",0.316290663333334,10.9970978433333,5.26364346179579,0.000189154575572897,0.00130462681337038,0.218926859596663
"85","1623444_at","rn","40879","rotund","1623444_at",0.400503544333333,4.67090717373333,2.10144862805161,0.0570263411361991,0.100393895998397,-5.53067117277998
"86","1623452_at","CG13068","39784","uncharacterized protein","1623452_at",-0.536900983666667,4.84574905673333,-7.75826594242534,4.63982043341727e-06,8.32267790244222e-05,4.1037503214444
"87","1623468_at","msd5","38156","mitotic spindle density 5","1623468_at",0.328189250999998,8.62952119613333,3.01157311049986,0.0106540372951836,0.0262361901255029,-3.90770382221654
"88","1623473_at","Shark","44353","SH2 ankyrin repeat kinase","1623473_at",0.277288666333332,8.27091779973333,3.68843155685436,0.00301909481748321,0.0100753513095079,-2.6385402722123
"89","1623478_at","SPR","31463","Sex peptide receptor","1623478_at",-0.110198515666667,6.07278927913333,-0.755299928811651,0.464401009919246,0.55345941423747,-7.2625397172073
"90","1623479_at","Rbf","31027","Retinoblastoma-family protein","1623479_at",0.385021396666668,8.7200538766,4.6005686261332,0.000584847794959648,0.00287148443030732,-0.953288220015708
"91","1623486_at","CG7900","40957","uncharacterized protein","1623486_at",5.63664363433333,6.63361726606667,66.5913217987761,5.2897647904675e-17,1.66997874435059e-13,26.9264438359401
"92","1623487_at","dmt","41180","dalmatian","1623487_at",0.15659318,9.37767268926667,1.61130155588675,0.132666599974406,0.200396390487656,-6.29364379115316
"93","1623493_at","CG12717","32229","uncharacterized protein","1623493_at",0.994431972666666,6.329678499,5.58643196121092,0.00011161319067072,0.000883114894605167,0.769190329964494
"94","1623494_at","ImpE3","48239","Ecdysone-inducible gene E3","1623494_at",-0.0700123833333333,11.0006440733333,-0.343035176345058,0.73741018601178,0.794811866589003,-7.50015884673684
"95","1623503_at","CG46339","44359","uncharacterized protein","1623503_at",0.143042579000001,9.397120653,1.15513452655359,0.27015760421952,0.354778517687614,-6.8802123526019
"96","1623514_a_at","jdp","43630","jdp","1623514_a_at",0.395457843333334,8.380861829,1.81965299653236,0.093421712810436,0.149787885902766,-5.98326371451046
"97","1623519_at","esc","34595","extra sexcombs","1623519_at",0.294005732333332,7.66381142986667,2.51337463202669,0.0269563384405276,0.0550104463198096,-4.81845789120076
"98","1623520_a_at","CG10336","35122","uncharacterized protein","1623520_a_at",-0.00438264133333455,6.8037666788,-0.0335018542397964,0.97381624414265,0.983158900786168,-7.56273907524209
"99","1623522_at","CG11668","41606","uncharacterized protein","1623522_at",-0.594350573666668,3.5752110486,-2.89006673753624,0.0133738451053853,0.0313306044488648,-4.13303679093756
"100","1623525_at","Pcl","37069","Polycomblike","1623525_at",0.285972317000001,9.10546540153333,2.72519572740004,0.0181946930996571,0.0399726138591631,-4.43592519158725
"101","1623536_s_at","DOR","38543","Diabetes and obesity regulated","1623536_s_at",0.062257992666666,7.695658342,0.465844160303521,0.649533553709257,0.720512097350712,-7.4472878107027
"102","1623549_at","yata","43508","yata","1623549_at",0.274843066333333,6.640262484,3.89840692784319,0.00205331461757611,0.00746810397199054,-2.2454284494333
"103","1623551_at","CG18081","39725","uncharacterized protein","1623551_at",0.063757833333332,11.7263004873333,0.893489136463851,0.388879851792061,0.479380590436368,-7.14614943526544
"104","1623552_s_at","zyd","3354992","zydeco","1623552_s_at",0.367048192333334,8.16492085886667,2.10132249450628,0.0570391765305498,0.100393895998397,-5.53088098444094
"105","1623555_at","Had2","36624","beta Hydroxy acid dehydrogenase 2","1623555_at",-0.136157120666666,6.5513817,-0.273272094543529,0.789214925577694,0.840650315981255,-7.5231752712726
"106","1623566_at","SWIP","32594","Strumpellin and WASH-interacting protein","1623566_at",0.371459453999999,6.50902520266667,5.66800327063458,9.79097301691538e-05,0.000789578643041998,0.906020275341878
"107","1623570_at","CG7924","39574","uncharacterized protein","1623570_at",0.109330674333334,4.40751461366667,0.421474058520245,0.680739449183085,0.747511109937739,-7.46819123295361
"108","1623571_a_at","CG9328","35344","uncharacterized protein","1623571_a_at",-0.0848684250000016,9.140402275,-0.830124247380265,0.422414898023418,0.512004116508263,-7.20168319625947
"109","1623572_at","xmas","44271","xmas","1623572_at",0.782355074,4.71981842,3.81317749328764,0.00240000060329713,0.0084468248657849,-2.40475742406565
"110","1623583_at","PNUTS","33270","PNUTS","1623583_at",0.289968048666665,8.49216465866667,2.29725331753813,0.0400671744779917,0.0755176536280715,-5.1983604256221
"111","1623596_at","Cpr72Eb","39815","Cuticular protein 72Eb","1623596_at",0.620734972333334,2.7912487454,7.13613360763031,1.08362694805602e-05,0.000158993789664629,3.21279098348212
"112","1623597_s_at","CG17684","3355066","uncharacterized protein","1623597_s_at",0.366234057666667,6.6158102134,2.6889017602591,0.0194669310268068,0.0420939049668692,-4.50205708359358
"113","1623602_a_at","Ptp69D","39443","Protein tyrosine phosphatase 69D","1623602_a_at",-0.381466451000001,8.50052378573333,-2.50515684366746,0.027368435252546,0.0555640836606353,-4.8331151988189
"114","1623612_at","Spn47C","36163","Serpin 47C","1623612_at",-0.0629450063333339,7.1617784808,-0.5783068809769,0.573576988596265,0.652299190561386,-7.38533267169394
"115","1623624_at","AdamTS-A","41887","ADAM metallopeptidase with thrombospondin type 1 motif A","1623624_at",-0.222553423333332,10.1417974983333,-1.12259452271537,0.283215827299,0.369162826912858,-6.91634904716571
"116","1623632_s_at","CG43693","39231","uncharacterized protein","1623632_s_at",0.385331128666667,8.31377694306667,1.66694714437977,0.120969790164876,0.185569303960405,-6.21303144771803
"117","1623643_s_at","Idgf3","34981","Imaginal disc growth factor 3","1623643_s_at",0.189628526333335,10.0206845566667,2.23949937021026,0.0444943397233032,0.0822415869475809,-5.29768205578222
"118","1623648_s_at","Psa","38175","Puromycin sensitive aminopeptidase","1623648_s_at",0.395312791999999,9.5787128952,5.87438906934834,7.05828944320756e-05,0.000631247019042671,1.2481488110345
"119","1623659_at","Obp56d","37266","Odorant-binding protein 56d","1623659_at",-0.0467247326666662,3.7284381626,-0.112793301781763,0.912029072268313,0.935741235343212,-7.55648385121963
"120","1623664_at","Pdss2","40323","Decaprenyl diphosphate synthase subunit 2","1623664_at",0.807984446,7.5080687428,5.95751857416896,6.19704060400976e-05,0.000575413446672318,1.38429809546422
"121","1623666_at","CG10516","39738","uncharacterized protein","1623666_at",0.206897624999999,7.88958841806667,2.49454814962715,0.0279094699377345,0.056444712744028,-4.85201432303503
"122","1623670_at","CG14562","40439","uncharacterized protein","1623670_at",0.262778209000001,7.45740468653333,2.71161748683142,0.0186607956650206,0.0407978752870291,-4.46069185510002
"123","1623673_at","CG10435","40948","uncharacterized protein","1623673_at",0.388833109666668,7.81100730126667,6.50231339737713,2.70443315157069e-05,0.000313893215423113,2.25298211317601
"124","1623675_at","Obp99b","43497","Odorant-binding protein 99b","1623675_at",0.309967627999999,4.3732376598,0.515309008763979,0.6155458530822,0.691066236906297,-7.42161104903087
"125","1623684_at","Sema2b","246538","Semaphorin 2b","1623684_at",0.525863487,6.09866620793333,3.18721545726958,0.00766915083412342,0.0204555672743054,-3.57976433720427
"126","1623688_at","HIPP1","40302","HP1 and insulator partner protein 1","1623688_at",0.153591391666668,8.65394172826667,1.76992472736062,0.101703400477021,0.160458588358799,-6.0594031968504
"127","1623689_a_at","CG14642","40532","uncharacterized protein","1623689_a_at",0.211073506333332,3.05967575746667,0.843518694894104,0.415170564701172,0.504306838307657,-7.1902460861596
"128","1623690_at","CG17190","42386","uncharacterized protein","1623690_at",0.360423803999999,4.05559274593333,3.73169597734888,0.00278771022634293,0.00949385241053358,-2.55739312166516
"129","1623697_s_at","CG33465","3885587","uncharacterized protein","1623697_s_at",0.640703819333334,5.2801721968,0.91396283332076,0.378444386962353,0.468896754175883,-7.12743932269696
"130","1623699_a_at","sm","37254","smooth","1623699_a_at",-0.292351938333331,9.56408149693333,-1.18895459436369,0.25708369030504,0.341300761267036,-6.84177888585087
"131","1623712_at","CG10132","35239","uncharacterized protein","1623712_at",0.547336596333333,6.97078563173333,6.21396946916802,4.17316685537332e-05,0.000433377886921499,1.79830455615083
"132","1623724_at","CG15027","32440","uncharacterized protein","1623724_at",-0.463534225666667,8.81888097893333,-5.17346470879445,0.000219762585459867,0.00143049583978721,0.0627282290214808
"133","1623725_at","CG7914","32907","uncharacterized protein","1623725_at",-0.232964615,5.75594959506667,-1.66297800480625,0.12177304989734,0.18643914574486,-6.21883889807913
"134","1623734_at","E(spl)m6-BFM","43159","Enhancer of split m6, Bearded family member","1623734_at",-0.065993379,6.9038100122,-0.48420229891733,0.636817728905595,0.709266137982477,-7.43804882706519
"135","1623743_at","CG3191","31209","uncharacterized protein","1623743_at",-0.531066989333334,4.38436946766667,-5.01820823043762,0.000285262320596687,0.00171865104222088,-0.208647110332543
"136","1623746_a_at","PICK1","34677","Protein interacting with C kinase 1","1623746_a_at",0.284980107999998,7.624013047,2.57153299706907,0.0242073513901099,0.0504062790644336,-4.71430459690814
"137","1623747_at","CG5895","39752","uncharacterized protein","1623747_at",-0.167488583666668,5.71695192993333,-0.579546077117034,0.57276694216719,0.65208266729961,-7.3845792706182
"138","1623753_at","Tep3","34045","Thioester-containing protein 3","1623753_at",0.0113608983333338,6.22426278606667,0.0702365496096296,0.94514351218018,0.960353417429297,-7.56068346160294
"139","1623761_at","CG15347","31779","uncharacterized protein","1623761_at",-0.253096775333333,2.5852878636,-0.724673880424655,0.482318941200028,0.569397175042703,-7.2859416991829
"140","1623767_at","CG17839","39616","uncharacterized protein","1623767_at",1.038480312,5.31823963,9.80636303857059,3.85269927886519e-07,1.48162036262848e-05,6.71592883504637
"141","1623769_at","CG7322","32880","uncharacterized protein","1623769_at",-0.351319910333332,5.692839928,-1.74581919104891,0.1059500814626,0.166162149616209,-6.09586417514367
"142","1623770_at","CG1673","32297","uncharacterized protein","1623770_at",0.173288970999998,6.77720103566667,1.03751731766143,0.319620778485262,0.406216907277767,-7.00681910691897
"143","1623771_at","CHOp24","31382","CHOp24","1623771_at",-0.389549183666663,10.2677410705333,-4.2501908935126,0.00108676985909804,0.00462194770533315,-1.59273547173299
"144","1623773_at","IRSp53","39258","Insulin receptor substrate 53 kDa","1623773_at",0.632024073,3.5590423916,3.7963762480987,0.00247514969576366,0.00864385795301536,-2.43620755184788
"145","1623776_s_at","dsx","40940","doublesex","1623776_s_at",-0.223751861000003,7.91382077066667,-0.767664288832133,0.457286812369247,0.546631755641693,-7.25284189575769
"146","1623787_at","LKRSDH","34064","Lysine ketoglutarate reductase/saccharopine dehydrogenase","1623787_at",0.734489735333332,4.82512803206667,4.49309901280651,0.00070612557865347,0.00333276191345584,-1.14811103139496
"147","1623798_at","Spps","42882","Sp1-like factor for pairing sensitive-silencing","1623798_at",0.333939627666666,7.23171629993333,3.69917570142508,0.00295985922244514,0.00990909391862069,-2.61838269222529
"148","1623804_a_at","hep","32256","hemipterous","1623804_a_at",0.368365351333333,4.0828353992,1.96425005133493,0.0726942808290773,0.122725050576148,-5.75524592583885
"149","1623807_a_at","milt","45683","milton","1623807_a_at",0.35759629,7.6040281898,3.13706562827722,0.00842358041656952,0.0219416199464604,-3.67360807460032
"150","1623817_at","CG7916","34800","uncharacterized protein","1623817_at",0.376069928666667,2.66360350906667,4.44708803009752,0.00076579495265457,0.00352936447522697,-1.23188937794527
"151","1623825_s_at","Marf1","49895","Meiosis regulator and mRNA stability factor 1","1623825_s_at",0.512835193333333,6.73958118146667,4.78857229114643,0.000422118293501952,0.00225105988612443,-0.615536479147175
"152","1623837_at","Pez","33882","Pez","1623837_at",0.372817689000001,7.00281548146667,4.65896882075304,0.000528250245341091,0.00265978632303321,-0.847943592450201
"153","1623838_s_at","CG4629","33284","uncharacterized protein","1623838_s_at",0.159996879333333,8.21096594486667,1.64512016103107,0.125445367883278,0.190950350244701,-6.24485940277475
"154","1623852_at","CG10407","41949","uncharacterized protein","1623852_at",1.03104310066667,6.4516608286,9.38018018290487,6.24505479668955e-07,2.01179979521927e-05,6.20954648766125
"155","1623860_at","CG15478","31679","uncharacterized protein","1623860_at",0.443704739000001,8.67924534146667,6.5442829036073,2.54134336533554e-05,0.000301617330991139,2.3182125547934
"156","1623864_at","CG6321","39233","uncharacterized protein","1623864_at",0.321510928666668,6.47405071346667,2.68936449345683,0.019450173327471,0.0420864956784277,-4.50121531751412
"157","1623877_a_at","elB","34844","elbow B","1623877_a_at",0.650555438000001,5.22144893713333,3.75987157037974,0.00264686081279779,0.0091724913128459,-2.5045824909108
"158","1623878_at","CG6123","32815","uncharacterized protein","1623878_at",0.392862597333333,2.56433439553333,4.43680719239923,0.000779830269060413,0.00356800602815032,-1.2506383953615
"159","1623881_s_at","Sirt4","31480","Sirtuin 4","1623881_s_at",0.273887749666667,6.367188873,2.19082564829528,0.0485821343615166,0.0879941469760803,-5.38056933072671
"160","1623887_at","Hen1","36301","Hen1 methyltransferase","1623887_at",0.399545918,6.2460967148,2.90844700520793,0.0129219163459419,0.0305726041365658,-4.09905121727729
"161","1623889_at","CG1317","38300","uncharacterized protein","1623889_at",0.141012101000003,9.07204350926667,1.44204323001254,0.174464528086046,0.248553495878747,-6.527553387312
"162","1623899_at","TkR99D","43551","Tachykinin-like receptor at 99D","1623899_at",0.512224424,5.39046710353333,7.48828157718662,6.66565943218897e-06,0.000110175323703773,3.7231559010278
"163","1623900_a_at","Mal-B2","34598","Maltase B2","1623900_a_at",-0.557916286333333,4.8999469042,-4.8151451022968,0.000403257350822629,0.00217316644689842,-0.56812667780916
"164","1623904_a_at","Rpt3R","41190","Regulatory particle triple-A ATPase 3-related","1623904_a_at",-0.381408936666667,6.01943497586667,-2.51756625744546,0.0267484661293562,0.0547632344814382,-4.81097584954146
