"","PROBEID","SYMBOL","ENTREZID","GENENAME","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"61","1623316_at","CG14785","31094","uncharacterized protein","1623316_at",2.12231781333333,3.37453270886667,17.4800758968928,5.25823137646241e-10,2.38717359129426e-07,13.511100358626
"62","1623342_at","CG8369","50005","uncharacterized protein","1623342_at",0.212565843333334,11.4849640006667,1.90721307769311,0.0803083001848499,0.169577509884715,-5.57557108716346
"63","1623343_at","CG4049","37860","uncharacterized protein","1623343_at",0.0888736523333336,6.46767861126667,0.504298189052315,0.62303527255945,0.745611203741541,-7.15326222263095
"64","1623352_at","CG7016","42968","uncharacterized protein","1623352_at",-0.0120898233333335,4.4536774268,-0.0577923034885447,0.95484981767782,0.973663073129483,-7.28700088091555
"65","1623356_at","CG11999","40637","uncharacterized protein","1623356_at",0.138785009333334,8.94707321426667,1.57871582438204,0.139964694140188,0.257049761140532,-6.0680849934713
"66","1623359_at","stwl","39581","stonewall","1623359_at",0.0488941080000007,5.78200003673333,0.46790878378939,0.64809762780958,0.768611649509709,-7.17194942509887
"67","1623364_at","CG4250","37599","uncharacterized protein","1623364_at",0.613617312000001,6.812866395,0.875946314342244,0.397977110879565,0.54627897467174,-6.88814180140562
"68","1623370_at","wek","48785","weckle","1623370_at",0.114916426000001,8.36347852326667,1.89326386833091,0.0822783001170745,0.172593085361863,-5.59756989953692
"69","1623372_at","cysu","42100","Curly Su","1623372_at",0.161367321,7.26104865333333,0.84681207430187,0.413402088152372,0.561850257314581,-6.9136131873521
"70","1623374_a_at","Fim","32721","Fimbrin","1623374_a_at",-0.0129392966666675,10.9706582466667,-0.0694688954841185,0.945742020788519,0.966248401174548,-7.28620094113758
"71","1623375_at","Cep135","39647","Centrosomal protein 135kDa","1623375_at",0.0108350110000011,8.1702202988,0.119506054254064,0.906819729681299,0.943271791302754,-7.28111294753972
"72","1623378_at","Oli","35066","Olig family","1623378_at",0.0384475946666676,8.99665974473333,0.466075770625847,0.64937239770767,0.769834269456671,-7.17285508816043
"73","1623386_s_at","sov","31615","small ovary","1623386_s_at",0.239390795,7.98097850326667,1.90733823771824,0.0802908209839727,0.169577509884715,-5.57537330738115
"74","1623388_at","CG15861","37990","uncharacterized protein","1623388_at",0.0492966556666659,4.62687439846667,0.34763849977361,0.734035454720043,0.834479629294626,-7.22404098997425
"75","1623394_at","CG42260","37614","uncharacterized protein","1623394_at",-0.0922996440000001,3.18264825586667,-2.15626352553843,0.0516974854377523,0.120538376312396,-5.16925515131857
"76","1623396_at","CG13875","38024","uncharacterized protein","1623396_at",0.529440336666666,4.75494030106667,3.03845782215508,0.0101311132925133,0.0340980007083844,-3.59273588057357
"77","1623401_a_at","row","36685","relative of woc","1623401_a_at",-0.248212733666667,6.643016085,-1.98027095124056,0.070678309646524,0.153489831888813,-5.45896347968631
"78","1623415_at","dl","35047","dorsal","1623415_at",-0.438774896333334,3.070174244,-4.39246143308746,0.000843504124538638,0.00499613981457501,-1.07714365530102
"79","1623418_at","Cad96Ca","43026","Cadherin 96Ca","1623418_at",-0.16527468,9.1802113074,-2.14277132977981,0.0529639382737216,0.123127505986848,-5.19187148368974
"80","1623424_a_at","babo","35900","baboon","1623424_a_at",-0.251916680333334,8.06509298226667,-1.6864031573922,0.117099523928836,0.224594894923047,-5.91286474260858
"81","1623425_at","Buffy","36251","buffy","1623425_at",-0.00958860900000058,4.74227666686667,-0.0740828894692869,0.942145211033365,0.965660901843538,-7.28584441415654
"82","1623429_at","CG11073","37519","uncharacterized protein","1623429_at",0.325941376000002,4.82735047313333,3.52648205968385,0.00407414364956878,0.0168059695743554,-2.68112377349106
"83","1623432_s_at","PlexB","43766","Plexin B","1623432_s_at",0.129062685666664,8.53889616573333,1.34276873352754,0.203795224945452,0.33951531670332,-6.38353140817123
"84","1623441_at","ph-p","31181","polyhomeotic proximal","1623441_at",0.149306240000001,10.9970978433333,2.4847234050443,0.0284197569320873,0.0757780174278714,-4.60139156973062
"85","1623444_at","rn","40879","rotund","1623444_at",0.143632974333332,4.67090717373333,0.753644558522408,0.465358721410811,0.61112208132027,-6.98987554055933
"86","1623452_at","CG13068","39784","uncharacterized protein","1623452_at",-0.841415996666668,4.84574905673333,-12.1585343833226,3.51154254565289e-08,2.86686794445706e-06,9.34364178495332
"87","1623468_at","msd5","38156","mitotic spindle density 5","1623468_at",0.00974148400000097,8.62952119613333,0.0893910790233887,0.930221785394103,0.960001610303715,-7.28449755351698
"88","1623473_at","Shark","44353","SH2 ankyrin repeat kinase","1623473_at",0.146908353999997,8.27091779973333,1.95414192734348,0.0739933329595541,0.15901766654412,-5.50093108670481
"89","1623478_at","SPR","31463","Sex peptide receptor","1623478_at",0.444003850000001,6.07278927913333,3.04319957731099,0.0100415808757535,0.0338688790862756,-3.58393227124277
"90","1623479_at","Rbf","31027","Retinoblastoma-family protein","1623479_at",0.178573961333335,8.7200538766,2.13375612645682,0.0538263448216394,0.124856554446668,-5.2069476610803
"91","1623486_at","CG7900","40957","uncharacterized protein","1623486_at",-0.0415223769999997,6.63361726606667,-0.490545464292797,0.632451711372886,0.753737279276784,-7.16048282674689
"92","1623487_at","dmt","41180","dalmatian","1623487_at",-0.360304830666665,9.37767268926667,-3.70743945711244,0.00291510864684555,0.013072440338198,-2.34264848495223
"93","1623493_at","CG12717","32229","uncharacterized protein","1623493_at",-0.115268278666667,6.329678499,-0.647543938405814,0.529276565626254,0.668905571530058,-7.0668071235657
"94","1623494_at","ImpE3","48239","Ecdysone-inducible gene E3","1623494_at",0.0452750833333351,11.0006440733333,0.221831416898694,0.82811479980142,0.893127835978572,-7.26235328586025
"95","1623503_at","CG46339","44359","uncharacterized protein","1623503_at",-0.362564630666665,9.397120653,-2.92787592280625,0.0124606927978227,0.0393528880559804,-3.79747989300758
"96","1623514_a_at","jdp","43630","jdp","1623514_a_at",0.0643986189999985,8.380861829,0.2963227105275,0.771967233467453,0.861724345060774,-7.24168459105734
"97","1623519_at","esc","34595","extra sexcombs","1623519_at",0.409760572666666,7.66381142986667,3.50293111760654,0.00425625500672279,0.0173380607177082,-2.72521743354447
"98","1623520_a_at","CG10336","35122","uncharacterized protein","1623520_a_at",0.135270511,6.8037666788,1.0340369192422,0.321180672692254,0.471832193433897,-6.7369660918354
"99","1623522_at","CG11668","41606","uncharacterized protein","1623522_at",0.174141118333333,3.5752110486,0.846772050084342,0.413423550124096,0.561850257314581,-6.9136476542112
"100","1623525_at","Pcl","37069","Polycomblike","1623525_at",0.126613156666666,9.10546540153333,1.20657005265524,0.250472550134587,0.395201221937958,-6.54838870705102
"101","1623536_s_at","DOR","38543","Diabetes and obesity regulated","1623536_s_at",-0.0543167996666671,7.695658342,-0.406424345650978,0.69146938340414,0.799915296228241,-7.20044775677915
"102","1623549_at","yata","43508","yata","1623549_at",-0.021917811999999,6.640262484,-0.31088486707659,0.761135491741548,0.856040166522289,-7.23695886614568
"103","1623551_at","CG18081","39725","uncharacterized protein","1623551_at",-0.386710419999998,11.7263004873333,-5.41928012862282,0.00014640635723602,0.00131682299086643,0.7300898871434
"104","1623552_s_at","zyd","3354992","zydeco","1623552_s_at",0.442905624666665,8.16492085886667,2.53560042385446,0.0258717249697582,0.0702900479600057,-4.51090444467999
"105","1623555_at","Had2","36624","beta Hydroxy acid dehydrogenase 2","1623555_at",0.444548043999999,6.5513817,0.892223443873472,0.389531401526182,0.53818408517206,-6.87358062143775
"106","1623566_at","SWIP","32594","Strumpellin and WASH-interacting protein","1623566_at",0.293321047666668,6.50902520266667,4.47570963564879,0.000728087432528252,0.00446597456187641,-0.926024019680323
"107","1623570_at","CG7924","39574","uncharacterized protein","1623570_at",-0.0911487300000005,4.40751461366667,-0.351381946524346,0.731295364554646,0.832263686337065,-7.22264588781846
"108","1623571_a_at","CG9328","35344","uncharacterized protein","1623571_a_at",-0.385319050666666,9.140402275,-3.76892450797736,0.00260317007607346,0.0120325152711038,-2.22786472265051
"109","1623572_at","xmas","44271","xmas","1623572_at",0.323429307,4.71981842,1.57638570402117,0.140499652990562,0.257283877315083,-6.07137017637479
"110","1623583_at","PNUTS","33270","PNUTS","1623583_at",0.234727104666666,8.49216465866667,1.85961047222651,0.0872136994508658,0.180902529018649,-5.65027959699743
"111","1623596_at","Cpr72Eb","39815","Cuticular protein 72Eb","1623596_at",0.795789699333333,2.7912487454,9.14860910232247,8.17792275710501e-07,3.22721276802256e-05,6.11581382069674
"112","1623597_s_at","CG17684","3355066","uncharacterized protein","1623597_s_at",0.0343952506666669,6.6158102134,0.252530992478943,0.804834968566903,0.87888758068686,-7.25454746721179
"113","1623602_a_at","Ptp69D","39443","Protein tyrosine phosphatase 69D","1623602_a_at",-0.202091433,8.50052378573333,-1.32716975529392,0.208753601464638,0.345044565352807,-6.4030876876805
"114","1623612_at","Spn47C","36163","Serpin 47C","1623612_at",-0.455063687333332,7.1617784808,-4.18089499068366,0.00123058054005117,0.00669817718093368,-1.46420087301704
"115","1623624_at","AdamTS-A","41887","ADAM metallopeptidase with thrombospondin type 1 motif A","1623624_at",0.123192102333331,10.1417974983333,0.621400368728795,0.545771768633574,0.68331948965786,-7.08409849496616
"116","1623632_s_at","CG43693","39231","uncharacterized protein","1623632_s_at",-0.0192021259999997,8.31377694306667,-0.0830686303815584,0.935144323643386,0.961544860612249,-7.28508436411687
"117","1623643_s_at","Idgf3","34981","Imaginal disc growth factor 3","1623643_s_at",-0.0882587976666667,10.0206845566667,-1.04233010513708,0.317472924425904,0.469663553145538,-6.72844930726342
"118","1623648_s_at","Psa","38175","Puromycin sensitive aminopeptidase","1623648_s_at",0.207773393333332,9.5787128952,3.08753416382929,0.00924184189736428,0.031782674150304,-3.50153689289912
"119","1623659_at","Obp56d","37266","Odorant-binding protein 56d","1623659_at",0.691241675999999,3.7284381626,1.66865440454027,0.120625718723763,0.228993021052869,-5.93889416281947
"120","1623664_at","Pdss2","40323","Decaprenyl diphosphate synthase subunit 2","1623664_at",-0.082300723333331,7.5080687428,-0.606828621953275,0.5550891927083,0.691397539011416,-7.09344604407025
"121","1623666_at","CG10516","39738","uncharacterized protein","1623666_at",0.0558595783333349,7.88958841806667,0.67349447713754,0.513189446517559,0.657257234343178,-7.04898671432809
"122","1623670_at","CG14562","40439","uncharacterized protein","1623670_at",0.285664113333333,7.45740468653333,2.94777793037951,0.0120052115936217,0.0385040934181039,-3.76071746984293
"123","1623673_at","CG10435","40948","uncharacterized protein","1623673_at",0.279683154666667,7.81100730126667,4.67703875621287,0.000511919277360546,0.00340955518697731,-0.563603412945073
"124","1623675_at","Obp99b","43497","Odorant-binding protein 99b","1623675_at",-0.336435306666666,4.3732376598,-0.559310485131065,0.586070758624426,0.716863767910621,-7.12247227536525
"125","1623684_at","Sema2b","246538","Semaphorin 2b","1623684_at",-0.108719705,6.09866620793333,-0.658941213550715,0.52217576884453,0.664121533204822,-7.05906079251452
"126","1623688_at","HIPP1","40302","HP1 and insulator partner protein 1","1623688_at",0.160078309666668,8.65394172826667,1.84467733196934,0.0894886605886144,0.184090919822035,-5.67350065488401
"127","1623689_a_at","CG14642","40532","uncharacterized protein","1623689_a_at",-0.0628945800000005,3.05967575746667,-0.251347291088873,0.805729136364508,0.879122019068733,-7.25486698502521
"128","1623690_at","CG17190","42386","uncharacterized protein","1623690_at",0.499839905,4.05559274593333,5.1751591934448,0.000219141829674995,0.00178306895949474,0.312436818054982
"129","1623697_s_at","CG33465","3885587","uncharacterized protein","1623697_s_at",0.531601610333333,5.2801721968,0.758328730557099,0.46265190473384,0.609195593374491,-6.98623309217036
"130","1623699_a_at","sm","37254","smooth","1623699_a_at",-0.834938720333335,9.56408149693333,-3.39557942804063,0.00519718266540993,0.0200335844623921,-2.92622272834957
"131","1623712_at","CG10132","35239","uncharacterized protein","1623712_at",0.164835618,6.97078563173333,1.87139596464996,0.0854554751503858,0.178192163176861,-5.63187973758393
"132","1623724_at","CG15027","32440","uncharacterized protein","1623724_at",-0.486567558999999,8.81888097893333,-5.43053771554926,0.000143737350727375,0.00130396211565035,0.749156281654015
"133","1623725_at","CG7914","32907","uncharacterized protein","1623725_at",0.0185671759999995,5.75594959506667,0.132538605913888,0.896719103418567,0.937087788643633,-7.2793463848368
"134","1623734_at","E(spl)m6-BFM","43159","Enhancer of split m6, Bearded family member","1623734_at",0.0619748390000003,6.9038100122,0.454717730377643,0.657297046249319,0.775472885865151,-7.17839038477327
"135","1623743_at","CG3191","31209","uncharacterized protein","1623743_at",-0.120877903999999,4.38436946766667,-1.1422108790688,0.275287204283358,0.424356300743438,-6.62148229621309
"136","1623746_a_at","PICK1","34677","Protein interacting with C kinase 1","1623746_a_at",0.164494798333334,7.624013047,1.48432746667495,0.163092561611175,0.288288475367571,-6.19854037818936
"137","1623747_at","CG5895","39752","uncharacterized protein","1623747_at",0.361359642666666,5.71695192993333,1.2503811230064,0.234610377741329,0.37712065301903,-6.49683440941189
"138","1623753_at","Tep3","34045","Thioester-containing protein 3","1623753_at",0.507600914666667,6.22426278606667,3.13814416596552,0.00840659584921789,0.0293905017674207,-3.40731235628568
"139","1623761_at","CG15347","31779","uncharacterized protein","1623761_at",0.949392963333333,2.5852878636,2.71832891541395,0.0184289623498422,0.0538797614012904,-4.18161744797091
"140","1623767_at","CG17839","39616","uncharacterized protein","1623767_at",0.385419743000001,5.31823963,3.63951620306749,0.0033044927434489,0.0143778134899984,-2.46960457471548
"141","1623769_at","CG7322","32880","uncharacterized protein","1623769_at",0.398320439333334,5.692839928,1.97937961021161,0.0707891020684548,0.153489831888813,-5.46039983864205
"142","1623770_at","CG1673","32297","uncharacterized protein","1623770_at",0.163140257666666,6.77720103566667,0.976754848044633,0.34766067560011,0.500257407871261,-6.79422196518088
"143","1623771_at","CHOp24","31382","CHOp24","1623771_at",0.717710323333334,10.2677410705333,7.83060524398775,4.21679219120316e-06,0.000110019941715937,4.41576195420715
"144","1623773_at","IRSp53","39258","Insulin receptor substrate 53 kDa","1623773_at",0.469968213333333,3.5590423916,2.82295602126542,0.0151611127422624,0.0458463916928374,-3.99054453294892
"145","1623776_s_at","dsx","40940","doublesex","1623776_s_at",0.537631656333333,7.91382077066667,1.84454610240209,0.0895088887953197,0.184090919822035,-5.67370425252585
"146","1623787_at","LKRSDH","34064","Lysine ketoglutarate reductase/saccharopine dehydrogenase","1623787_at",2.20451606433333,4.82512803206667,13.4857009919642,1.07639967095718e-08,1.25859028193031e-06,10.5370518289061
"147","1623798_at","Spps","42882","Sp1-like factor for pairing sensitive-silencing","1623798_at",0.109599778666665,7.23171629993333,1.21407824808976,0.247695631992653,0.392360817963274,-6.53965545162834
"148","1623804_a_at","hep","32256","hemipterous","1623804_a_at",-0.716575777666667,4.0828353992,-3.82102714865125,0.00236569682894026,0.0110973326730526,-2.13072204988793
"149","1623807_a_at","milt","45683","milton","1623807_a_at",-0.183912844333333,7.6040281898,-1.61340226028855,0.132207692253437,0.246678300498878,-6.01880655152657
"150","1623817_at","CG7916","34800","uncharacterized protein","1623817_at",-0.278264486666667,2.66360350906667,-3.29052278187711,0.00632244364782015,0.023427176756066,-3.12280982364599
"151","1623825_s_at","Marf1","49895","Meiosis regulator and mRNA stability factor 1","1623825_s_at",-0.059265012,6.73958118146667,-0.553384007156466,0.589997511868202,0.720481964188471,-7.12593511842511
"152","1623837_at","Pez","33882","Pez","1623837_at",0.391995112,7.00281548146667,4.89862219143683,0.000349531423872905,0.00254253709321631,-0.17010619844834
"153","1623838_s_at","CG4629","33284","uncharacterized protein","1623838_s_at",0.0974451406666681,8.21096594486667,1.00195057661882,0.335825629471226,0.488347080718867,-6.76937803120182
"154","1623852_at","CG10407","41949","uncharacterized protein","1623852_at",-0.154739181333333,6.4516608286,-1.4077795596744,0.184161931864787,0.314100064233999,-6.30022639711847
"155","1623860_at","CG15478","31679","uncharacterized protein","1623860_at",0.0555353473333344,8.67924534146667,0.819101064637114,0.428438985766456,0.575790561307799,-6.93712881505479
"156","1623864_at","CG6321","39233","uncharacterized protein","1623864_at",-0.160277558000001,6.47405071346667,-1.34068467087806,0.204452042428085,0.340250446992865,-6.38615400081728
"157","1623877_a_at","elB","34844","elbow B","1623877_a_at",-0.00220961600000003,5.22144893713333,-0.0127704295354092,0.990017398820555,0.992847817050982,-7.28871139828692
"158","1623878_at","CG6123","32815","uncharacterized protein","1623878_at",-0.364958999,2.56433439553333,-4.1216769493588,0.00136904605555543,0.00724079265553898,-1.57324333920116
"159","1623881_s_at","Sirt4","31480","Sirtuin 4","1623881_s_at",0.269634644,6.367188873,2.15680509428809,0.0516472503177236,0.120510250741355,-5.16834602344174
"160","1623887_at","Hen1","36301","Hen1 methyltransferase","1623887_at",0.218080066666666,6.2460967148,1.58748791620044,0.13796655690521,0.254119264964846,-6.05568880396155
"161","1623889_at","CG1317","38300","uncharacterized protein","1623889_at",-0.0956076256666645,9.07204350926667,-0.977719843562812,0.347201949348113,0.500257407871261,-6.79328037464943
"162","1623899_at","TkR99D","43551","Tachykinin-like receptor at 99D","1623899_at",-0.0151860369999994,5.39046710353333,-0.222006830930753,0.8279812731353,0.893127835978572,-7.26231152949462
"163","1623900_a_at","Mal-B2","34598","Maltase B2","1623900_a_at",0.0754654273333335,4.8999469042,0.651310943448122,0.526923512549256,0.666999811194066,-7.0642607618279
"164","1623904_a_at","Rpt3R","41190","Regulatory particle triple-A ATPase 3-related","1623904_a_at",0.915068747666669,6.01943497586667,6.04009497654177,5.45078849004234e-05,0.00065610958333106,1.7554064094021
